ShopeeProductID,Sku,ItemID,ItemSku,VariationID,VariationSku,ModifiedUser,ModifiedDate
1222,Der-Jung-DHLB-DJ272G,4810547535,Der-Jung-DHLB-DJ272G,0,,bot,28/5/2020 14:16
1223,Der-Jung-DHLB-DJ326NS,3810642259,Der-Jung-DHLB-DJ326NS,0,,bot,28/5/2020 14:16
1224,Carlsbro-BXJ010A-5M,3107286563,Carlsbro-BXJ010A-5M,0,,bot,28/5/2020 14:16
1225,BJJ033B-3M,1874698261,BJJ033B-3M,0,,bot,28/5/2020 14:16
1226,BJJ033-6M,1874696072,BJJ033-6M,0,,bot,28/5/2020 14:16
1227,Belcat-BP-40A-BK,7601051825,Belcat-BP-40A-BK,0,,bot,28/5/2020 14:16
1228,Belcat-BH-20A-N-CR,6000372731,Belcat-BH-20A-N-CR,0,,bot,28/5/2020 14:16
1229,Belcat-BS-06A-B-WH,5900215871,Belcat-BS-06A-B-WH,0,,bot,28/5/2020 14:16
1230,Belcat-BS-06A-M-WH,5300214817,Belcat-BS-06A-M-WH,0,,bot,28/5/2020 14:16
1231,Guitto-GGC-02-BK,4815796492,Guitto-GGC-02-BK,0,,bot,28/5/2020 14:16
1232,Belcat-BJ-60-N-BK,4400220190,Belcat-BJ-60-N-BK,0,,bot,28/5/2020 14:16
1233,Belcat-BHS-94A-N-BK,4201052617,Belcat-BHS-94A-N-BK,0,,bot,28/5/2020 14:16
1234,Belcat-BHS-94-MZ,4200220285,Belcat-BHS-94-MZ,0,,bot,28/5/2020 14:16
1235,Guitto-GGC-02-SV,4115796574,Guitto-GGC-02-SV,0,,bot,28/5/2020 14:16
1236,Belcat-BH-20A-B-CR,4101054014,Belcat-BH-20A-B-CR,0,,bot,28/5/2020 14:16
1237,Belcat-BHS-94A-B-BK,3300315983,Belcat-BHS-94A-B-BK,0,,bot,28/5/2020 14:16
1238,Alice-A040-A3,7815767994,Alice-A040-A3,0,,bot,28/5/2020 14:16
1239,Alice A040-C8,6415768050,Alice A040-C8,0,,bot,28/5/2020 14:16
1240,Alice-A040-P2,4715768542,Alice-A040-P2,0,,bot,28/5/2020 14:16
1241,Alice-A040-CS2,4715768112,Alice-A040-CS2,0,,bot,28/5/2020 14:16
1242,Alice-A040-A2,4615767961,Alice-A040-A2,0,,bot,28/5/2020 14:16
1243,Sqoe-SEIB600-MSB,7415933205,Sqoe-SEIB600-MSB,0,,bot,28/5/2020 14:16
1244,MEGA-TB62RS,5501188782,MEGA-TB62RS,0,,bot,28/5/2020 14:16
1245,Sqoe-SEIB600-MBL,4615933246,Sqoe-SEIB600-MBL,0,,bot,28/5/2020 14:16
1246,MEGA-GX100B,3518603747,MEGA-GX100B,0,,bot,28/5/2020 14:16
1247,Mega-GL100B,3418603554,Mega-GL100B,0,,bot,28/5/2020 14:16
1248,Joyo-JBA100,6901197098,Joyo-JBA100,0,,bot,28/5/2020 14:16
1249,Joyo-JBA35,3501292755,Joyo-JBA35,0,,bot,28/5/2020 14:16
1250,Joyo-Gembox-II-REVB,2914539752,Joyo-Gembox-II-REVB,0,,bot,28/5/2020 14:16
1251,Wilkinson-WOB41T,2808416001,Wilkinson-WOB41T,0,,bot,28/5/2020 14:16
1252,Wilkinson-WOB51T,2808400790,Wilkinson-WOB51T,0,,bot,28/5/2020 14:16
1253,Tomsline-AEB-3,6014400449,Tomsline-AEB-3,0,,bot,28/5/2020 14:16
1254,Gibson-043-9ASGG-600,2887482251,Gibson-043-9ASGG-600,0,,bot,28/5/2020 14:16
1255,Gibson-Lightning-Bolt-Black,2880741032,Gibson-Lightning-Bolt-Black,0,,bot,28/5/2020 14:16
1256,Proline-PE1000-BL,7716516728,Proline-PE1000-BL,0,,bot,28/5/2020 14:16
1257,Proline-PE1100-BK,7715932125,Proline-PE1100-BK,0,,bot,28/5/2020 14:16
1258,Proline-PE1100-RD,7215932210,Proline-PE1100-RD,0,,bot,28/5/2020 14:16
1259,Proline-PE1500-BK,6316516515,Proline-PE1500-BK,0,,bot,28/5/2020 14:16
1260,Proline-PE1000-SV,5516516809,Proline-PE1000-SV,0,,bot,28/5/2020 14:16
1261,Proline-PE1100-BL,5215932235,Proline-PE1100-BL,0,,bot,28/5/2020 14:16
1262,Proline-PE1500-WH,4816516639,Proline-PE1500-WH,0,,bot,28/5/2020 14:16
1263,Proline-PE1000-BK,4016516721,Proline-PE1000-BK,0,,bot,28/5/2020 14:16
1264,Proline-PE800-RD,3716027749,Proline-PE800-RD,0,,bot,28/5/2020 14:16
1265,Line-6-Relay-G10T,7018404080,Line-6-Relay-G10T,0,,bot,28/5/2020 14:16
1266,Line-6-Relay-G10,6218404649,Line-6-Relay-G10,0,,bot,28/5/2020 14:16
1267,Midiplus-Studio-4,2894555086,Midiplus-Studio-4,0,,bot,28/5/2020 14:16
1268,Caline-Scuru-S1-Mini-Guitar-Amp,7115772463,Caline-Scuru-S1-Mini-Guitar-Amp,0,,bot,28/5/2020 14:16
1269,Blackstar-FS-11,7010356280,Blackstar-FS-11,0,,bot,28/5/2020 14:16
1270,Caline-CP-19,2880299092,Caline-CP-19,0,,bot,28/5/2020 14:16
1271,Caline-CP-20,2880285956,Caline-CP-20,0,,bot,28/5/2020 14:16
1272,Caline-CP-40,2880273353,Caline-CP-40,0,,bot,28/5/2020 14:16
1273,Caline-CP-14,2880262399,Caline-CP-14,0,,bot,28/5/2020 14:16
1274,Caline-CP-16,2880253215,Caline-CP-16,0,,bot,28/5/2020 14:16
1275,Caline-CP-25,2880242864,Caline-CP-25,0,,bot,28/5/2020 14:16
1276,Caline-CP-22,2880228956,Caline-CP-22,0,,bot,28/5/2020 14:16
1277,Caline-CP-12,2880212559,Caline-CP-12,0,,bot,28/5/2020 14:16
1278,Caline-CP-26,2880199675,Caline-CP-26,0,,bot,28/5/2020 14:16
1279,Caline-CP-17,2880187280,Caline-CP-17,0,,bot,28/5/2020 14:16
1280,Caline-CP-31,2879763119,Caline-CP-31,0,,bot,28/5/2020 14:16
1281,Caline-CP-09,2879741265,Caline-CP-09,0,,bot,28/5/2020 14:16
1282,Caline-CB-106,2879728829,Caline-CB-106,0,,bot,28/5/2020 14:16
1283,Caline-CP-07,2879706328,Caline-CP-07,0,,bot,28/5/2020 14:16
1284,Caline-CP-48,2826243268,Caline-CP-48,0,,bot,28/5/2020 14:16
1285,Caline-C300,2826235193,Caline-C300,0,,bot,28/5/2020 14:16
1286,Caline-S6,2826227069,Caline-S6,0,,bot,28/5/2020 14:16
1287,Caline-CP-13,2880175939,Caline-CP-13,0,,bot,28/5/2020 14:16
1288,Boss-RC-3,2814468537,Boss-RC-3,0,,bot,28/5/2020 14:16
1289,Boss-RC-1,2796296241,Boss-RC-1,0,,bot,28/5/2020 14:16
1290,Boss-RC-1,2796296241,Boss-RC-1,0,,bot,28/5/2020 14:16
1291,Boss-FS-7,2796227629,Boss-FS-7,0,,bot,28/5/2020 14:16
1292,Boss-FV-500H,2796200707,Boss-FV-500H,0,,bot,28/5/2020 14:16
1293,Boss-FV-500L,2796188358,Boss-FV-500L,0,,bot,28/5/2020 14:16
1294,Pastel-PH-88,4418512839,Pastel-PH-88,0,,bot,28/5/2020 14:16
1295,Fender-CT-60SBK,4126603041,Fender-CT-60SBK,0,,bot,28/5/2020 14:16
1296,Fender-CT-60S-N-0961713021-S1,3407438917,Fender-CT-60S-N-0961713021-S1,0,,bot,28/5/2020 14:16
1297,Fender-CT-60S-BK-0961713006-S1,5507343005,Fender-CT-60S-BK-0961713006-S1,0,,bot,28/5/2020 14:16
1298,Kazuki-KZ409CN-REVB,4114048998,Kazuki-KZ409CN-REVB,0,,bot,28/5/2020 14:16
1299,Kazuki-KZ409CN-FBA40,3124574206,Kazuki-KZ409CN-FBA40,0,,bot,28/5/2020 14:16
1300,Kazuki-KZ409CN,7314044643,Kazuki-KZ409CN,0,,bot,28/5/2020 14:16
1301,Kazuki-KZ409CN-SET1-Brown,3514142307,Kazuki-KZ409CN-SET1-Brown,0,,bot,28/5/2020 14:16
1302,Fender-Deluxe-Nashville-Tele-Daphine-Blue-0147500304,6126042406,Fender-Deluxe-Nashville-Tele-Daphine-Blue-0147500304,0,,bot,28/5/2020 14:16
1303,Fender-Deluxe-Strat-HSS-Candy-Apple-Red-0147200309,5826041187,Fender-Deluxe-Strat-HSS-Candy-Apple-Red-0147200309,0,,bot,28/5/2020 14:16
1304,Epiphone-LP-Standard-60s-Ice-Tea,4326055147,Epiphone-LP-Standard-60s-Ice-Tea,0,,bot,28/5/2020 14:16
1305,Epiphone-LP-Standard-60s-Ebony,7826053451,Epiphone-LP-Standard-60s-Ebony,0,,bot,28/5/2020 14:16
1306,Epiphone-LP-Standard-60s-Bourbon-Burst,7826053343,Epiphone-LP-Standard-60s-Bourbon-Burst,0,,bot,28/5/2020 14:16
1307,Epiphone-LP-Standard-50s-Vintage-Sunburst,5626052173,Epiphone-LP-Standard-50s-Vintage-Sunburst,0,,bot,28/5/2020 14:16
1308,Paramount-PJ100WH,5226053105,Paramount-PJ100WH,0,,bot,28/5/2020 14:16
1309,Paramount-PJ100BL,4026053040,Paramount-PJ100BL,0,,bot,28/5/2020 14:16
1310,Paramount-PJ100BK,4426052931,Paramount-PJ100BK,0,,bot,28/5/2020 14:16
1311,Paramount-PJ100YL,7926050135,Paramount-PJ100YL,0,,bot,28/5/2020 14:16
1312,Paramount-PJ100RD,5126051013,Paramount-PJ100RD,0,,bot,28/5/2020 14:16
1313,Kazuki-DST-ST2,7726047860,Kazuki-DST-ST2,0,,bot,28/5/2020 14:16
1314,CANN-U900,5926047749,CANN-U900,0,,bot,28/5/2020 14:16
1315,Fender-Dragon-Capo,3426141219,Fender-Dragon-Capo,0,,bot,28/5/2020 14:16
1316,Yamaha-F600,7026043817,Yamaha-F600,0,,bot,28/5/2020 14:16
1317,Dunlop-Cloth-Blue,3726139219,Dunlop-Cloth-Blue,0,,bot,28/5/2020 14:16
1318,Daddario-EXP170-5,7726037829,Daddario-EXP170-5,0,,bot,28/5/2020 14:16
1319,Daddario-EXL165,7826036148,Daddario-EXL165,0,,bot,28/5/2020 14:16
1320,Daddario-EXL230,6226035767,Daddario-EXL230,0,,bot,28/5/2020 14:16
1321,Fender-250XS,7126035575,Fender-250XS,0,,bot,28/5/2020 14:16
1322,Fender-7250L,4326036941,Fender-7250L,0,,bot,28/5/2020 14:16
1323,KORG-microKEY-Air-49,4226021689,KORG-microKEY-Air-49,0,,bot,28/5/2020 14:16
1324,KORG-microKEY-Air-37,6226019858,KORG-microKEY-Air-37,0,,bot,28/5/2020 14:16
1325,KORG-microKEY-Air-25,6926018665,KORG-microKEY-Air-25,0,,bot,28/5/2020 14:16
1326,Carlsbro-WAH01,4726018150,Carlsbro-WAH01,0,,bot,28/5/2020 14:16
1327,Fender-Deluxe-Hanging-Guitar-Stand,6626009216,Fender-Deluxe-Hanging-Guitar-Stand,0,,bot,28/5/2020 14:16
1328,Gibson-Slingshot-Strap-Black,5926005932,Gibson-Slingshot-Strap-Black,0,,bot,28/5/2020 14:16
1329,Gibson-The-Classic-Brown-Strap-043-9ASCL-BRN,4526007346,Gibson-The-Classic-Brown-Strap-043-9ASCL-BRN,0,,bot,28/5/2020 14:16
1330,Gibson-The-Montana-Strap-043-9ASAC-TAN,5126006622,Gibson-The-Montana-Strap-043-9ASAC-TAN,0,,bot,28/5/2020 14:16
1331,Gibson-Woven-Gold-Logo,3926102151,Gibson-Woven-Gold-Logo,0,,bot,28/5/2020 14:16
1332,Fender-Strap-Deluxe-Tweed,5226006382,Fender-Strap-Deluxe-Tweed,0,,bot,28/5/2020 14:16
1333,Daddario-Slide-PWGS-SL,6826004028,Daddario-Slide-PWGS-SL,0,,bot,28/5/2020 14:16
1334,Fender-Strap-Locks-Black-0990690006,3620335182,Fender-Strap-Locks-Black-0990690006,0,,bot,28/5/2020 14:16
1335,Fender-Strap-Locks-Chrome-0990690000,7518407845,Fender-Strap-Locks-Chrome-0990690000,0,,bot,28/5/2020 14:16
1336,Fender-Strap-Locks-Gold-0022043049,4318408044,Fender-Strap-Locks-Gold-0022043049,0,,bot,28/5/2020 14:16
1337,Daddario-50JS14,7226000964,Daddario-50JS14,0,,bot,28/5/2020 14:16
1338,Daddario-50JS13,4726002439,Daddario-50JS13,0,,bot,28/5/2020 14:16
1339,Daddario-50JS12,6826000824,Daddario-50JS12,0,,bot,28/5/2020 14:16
1340,Yamaha-ERG121GPII,5319400774,Yamaha-ERG121GPII,0,,bot,28/5/2020 14:16
1341,Fender-Player-Strat-HSS-Buttercream-0144522534,2197477658,Fender-Player-Strat-HSS-Buttercream-0144522534,0,,bot,28/5/2020 14:16
1342,Fende-MIJ-Traditional-60s-Jazz-Bass-Sunburst,5820346993,Fende-MIJ-Traditional-60s-Jazz-Bass-Sunburst,0,,bot,28/5/2020 14:16
1343,EBG500N,2087407912,EBG500N,0,,bot,28/5/2020 14:16
1344,Fende-MIJ-Traditional-60s-Jazz-Bass-Artic-White,5520346728,Fende-MIJ-Traditional-60s-Jazz-Bass-Artic-White,0,,bot,28/5/2020 14:16
1345,Fender-Player-Sonic-Red-0144523525,2197555501,Fender-Player-Sonic-Red-0144523525,0,,bot,28/5/2020 14:16
1346,Paramount-EBG505RD,2165741451,Paramount-EBG505RD,0,,bot,28/5/2020 14:16
1347,Paramount-EBG500RD,2155653276,Paramount-EBG500RD,0,,bot,28/5/2020 14:16
1348,Fender-Player-Jazz-Bass-V-PF-Sunburst-0149953500,4020346488,Fender-Player-Jazz-Bass-V-PF-Sunburst-0149953500,0,,bot,28/5/2020 14:16
1349,Paramount-EBG505N,2166162955,Paramount-EBG505N,0,,bot,28/5/2020 14:16
1350,Fender-Player-Jazz-Bass-V-PF-White-0149953515,7820346276,Fender-Player-Jazz-Bass-V-PF-White-0149953515,0,,bot,28/5/2020 14:16
1351,Fender-Player-Sage-Green-0144523519,2197517283,Fender-Player-Sage-Green-0144523519,0,,bot,28/5/2020 14:16
1352,Paramount-EGT100WHLH,2099629198,Paramount-EGT100WHLH,0,,bot,28/5/2020 14:16
1353,Paramount-PE102SB-S5,6219389722,Paramount-PE102SB-S5,0,,bot,28/5/2020 14:16
1354,Paramount-PE102BK-S2,7019390664,Paramount-PE102BK-S2,0,,bot,28/5/2020 14:16
1355,Fender-Roadhouse-Strat-Sunburst-0147300300,6520564384,Fender-Roadhouse-Strat-Sunburst-0147300300,0,,bot,28/5/2020 14:16
1356,Paramount-PE102SB-S2,6019392938,Paramount-PE102SB-S2,0,,bot,28/5/2020 14:16
1357,Paramount-PE102BK-S5,5719389479,Paramount-PE102BK-S5,0,,bot,28/5/2020 14:16
1358,Paramount-EBG100SB-FMD40B,2134377772,Paramount-EBG100SB-FMD40B,0,,bot,28/5/2020 14:16
1359,Paramount-PE102N-S5,7819390350,Paramount-PE102N-S5,0,,bot,28/5/2020 14:16
1360,Paramount-EBG100N,2165736021,Paramount-EBG100N,0,,bot,28/5/2020 14:16
1361,Paramount-PE102N-S2,6819393127,Paramount-PE102N-S2,0,,bot,28/5/2020 14:16
1362,Paramount-EBG500BK,2155693228,Paramount-EBG500BK,0,,bot,28/5/2020 14:16
1363,Squier-Bullet-Strat-HSS-BSB,4721369446,Squier-Bullet-Strat-HSS-BSB,0,,bot,28/5/2020 14:16
1364,Paramount-ED400-S1,2087622762,Paramount-ED400-S1,0,,bot,28/5/2020 14:16
1365,Mooer-GE250,6320287452,Mooer-GE250,0,,bot,28/5/2020 14:16
1366,Squier-Vintage-Mod-Jazz-Bass-77s-BK-0307702506,2203089326,Squier-Vintage-Mod-Jazz-Bass-77s-BK-0307702506,0,,bot,28/5/2020 14:16
1367,Epiphone-AJ-220SCE-SB,3820453053,Epiphone-AJ-220SCE-SB,0,,bot,28/5/2020 14:16
1368,Epiphone-AJ-210CE-LTD-Natrual,6419375703,Epiphone-AJ-210CE-LTD-Natrual,0,,bot,28/5/2020 14:16
1369,Epiphone-AJ-210CE-LTD-Sunburst,7019376181,Epiphone-AJ-210CE-LTD-Sunburst,0,,bot,28/5/2020 14:16
1370,Paramount-C5E,2090859766,Paramount-C5E,0,,bot,28/5/2020 14:16
1371,Paramount-EGT240CB,2155255655,Paramount-EGT240CB,0,,bot,28/5/2020 14:16
1372,Paramount-EGT240RB,2155433523,Paramount-EGT240RB,0,,bot,28/5/2020 14:16
1373,Paramount-EGT240BB,2155400303,Paramount-EGT240BB,0,,bot,28/5/2020 14:16
1374,Paramount-S450CE-S1,4219375420,Paramount-S450CE-S1,0,,bot,28/5/2020 14:16
1375,Paramount-AB95CEN,2165689684,Paramount-AB95CEN,0,,bot,28/5/2020 14:16
1376,Paramount-AB94CEN-S1,2091227356,Paramount-AB94CEN-S1,0,,bot,28/5/2020 14:16
1377,Paramount-EBG405SB,2155502362,Paramount-EBG405SB,0,,bot,28/5/2020 14:16
1378,Paramount-AB94CEN,2091252092,Paramount-AB94CEN,0,,bot,28/5/2020 14:16
1379,Mooer-GE150,4620275781,Mooer-GE150,0,,bot,28/5/2020 14:16
1380,Proline-PB200BK,6220517367,Proline-PB200BK,0,,bot,28/5/2020 14:16
1381,Paramount-SQ-JLEBK-S1,2118444725,Paramount-SQ-JLEBK-S1,0,,bot,28/5/2020 14:16
1382,Paramount-SQ-JLESB-S1,2118452010,Paramount-SQ-JLESB-S1,0,,bot,28/5/2020 14:16
1383,Proline-PB105BL,6820515801,Proline-PB105BL,0,,bot,28/5/2020 14:16
1384,Proline-PB105RD,7920516158,Proline-PB105RD,0,,bot,28/5/2020 14:16
1385,Paramount-HB41EN,2150498037,Paramount-HB41EN,0,,bot,28/5/2020 14:16
1386,Paramount-EBG400BK,2155570474,Paramount-EBG400BK,0,,bot,28/5/2020 14:16
1387,Proline-PB100BK,5820514508,Proline-PB100BK,0,,bot,28/5/2020 14:16
1388,Proline-PB100BL,7820514882,Proline-PB100BL,0,,bot,28/5/2020 14:16
1389,Proline-PB100RD,7820515247,Proline-PB100RD,0,,bot,28/5/2020 14:16
1390,Paramount-AB90N-FTN49AB,2091193372,Paramount-AB90N-FTN49AB,0,,bot,28/5/2020 14:16
1391,Paramount-EGT419WH,2155225858,Paramount-EGT419WH,0,,bot,28/5/2020 14:16
1392,Proline-PB90BL,4220514046,Proline-PB90BL,0,,bot,28/5/2020 14:16
1393,Proline-PB90RD,7320513647,Proline-PB90RD,0,,bot,28/5/2020 14:16
1394,Paramount-HB41CS,2150517842,Paramount-HB41CS,0,,bot,28/5/2020 14:16
1395,Paramount-EGT100WHL-FBE01,2147114568,Paramount-EGT100WHL-FBE01,0,,bot,28/5/2020 14:16
1396,Paramount-ED12BK-S1,2090806235,Paramount-ED12BK-S1,0,,bot,28/5/2020 14:16
1397,C48E,2087494743,C48E,0,,bot,28/5/2020 14:16
1398,Paramount-E4170CEQRD,2138497102,Paramount-E4170CEQRD,0,,bot,28/5/2020 14:16
1399,Paramount-E4170CEQBL,2138532609,Paramount-E4170CEQBL,0,,bot,28/5/2020 14:16
1400,Paramount-E4170CEQBK,2138594362,Paramount-E4170CEQBK,0,,bot,28/5/2020 14:16
1401,Paramount-C48EQN,2151479249,Paramount-C48EQN,0,,bot,28/5/2020 14:16
1402,Adonis-GW-305BK,2206528041,Adonis-GW-305BK,0,,bot,28/5/2020 14:16
1403,Paramount-PL100-FBA01,2100051233,Paramount-PL100-FBA01,0,,bot,28/5/2020 14:16
1404,Paramount-SQ-JLESB-S2,2115439694,Paramount-SQ-JLESB-S2,0,,bot,28/5/2020 14:16
1405,Paramount-SQ-JLESB,2127866956,Paramount-SQ-JLESB,0,,bot,28/5/2020 14:16
1406,Paramount-SQ-JLEBK,2127874774,Paramount-SQ-JLEBK,0,,bot,28/5/2020 14:16
1407,Paramount-F601CEQWH-S1,2146968786,Paramount-F601CEQWH-S1,0,,bot,28/5/2020 14:16
1408,Kazuki-KZ68CBK,923856970,Kazuki-KZ68CBK,0,,bot,28/5/2020 14:16
1409,EA18ESB-S1,2079050920,EA18ESB-S1,0,,bot,28/5/2020 14:16
1410,Paramount-EA18BEBK-FBA,2137685439,Paramount-EA18BEBK-FBA,0,,bot,28/5/2020 14:16
1411,Paramount-EA18BESB-FBA,2137739288,Paramount-EA18BESB-FBA,0,,bot,28/5/2020 14:16
1412,Paramount-PL300BL,1291930410,Paramount-PL300BL,0,,bot,28/5/2020 14:16
1413,PL100,1402805326,PL100,0,,bot,28/5/2020 14:16
1414,Paramount-PL300N,2090876844,Paramount-PL300N,0,,bot,28/5/2020 14:16
1415,Paramount-F650NL,2137777551,Paramount-F650NL,0,,bot,28/5/2020 14:16
1416,Paramount-36A,2165851116,Paramount-36A,0,,bot,28/5/2020 14:16
1417,Paramount-C48,2165811262,Paramount-C48,0,,bot,28/5/2020 14:16
1418,Paramount-F601CEQWH,2165773965,Paramount-F601CEQWH,0,,bot,28/5/2020 14:16
1419,Paramount-F601CEQSB,2165799911,Paramount-F601CEQSB,0,,bot,28/5/2020 14:16
1420,Paramount-F36BK,2181537933,Paramount-F36BK,0,,bot,28/5/2020 14:16
1421,Paramount-C836EBK-FMB05,2118334622,Paramount-C836EBK-FMB05,0,,bot,28/5/2020 14:16
1422,Paramount-C836ESB-FMB05,2118355227,Paramount-C836ESB-FMB05,0,,bot,28/5/2020 14:16
1423,Paramount-C836EN-FMB05,2118370072,Paramount-C836EN-FMB05,0,,bot,28/5/2020 14:16
1424,Paramount-BC393NS-BC01,2137193612,Paramount-BC393NS-BC01,0,,bot,28/5/2020 14:16
1425,Paramount-BC393NS-BC01,2137226693,Paramount-BC393NS-BC01,0,,bot,28/5/2020 14:16
1426,Paramount-BC393N-BC01,2137270120,Paramount-BC393N-BC01,0,,bot,28/5/2020 14:16
1427,Paramount-C836E-N,2181690563,Paramount-C836E-N,0,,bot,28/5/2020 14:16
1428,Paramount-C836E-SB,2181777544,Paramount-C836E-SB,0,,bot,28/5/2020 14:16
1429,Paramount-C836E-BK,2181786519,Paramount-C836E-BK,0,,bot,28/5/2020 14:16
1430,Paramount-BY105,4118406528,Paramount-BY105,0,,bot,28/5/2020 14:16
1431,Paramount-BY205,4118406311,Paramount-BY205,0,,bot,28/5/2020 14:16
1432,Paramount-BY203,4118406473,Paramount-BY203,0,,bot,28/5/2020 14:16
1433,Paramount-BY103,4218406169,Paramount-BY103,0,,bot,28/5/2020 14:16
1434,Wilkinson-WOVAS-M,2827743575,Wilkinson-WOVAS-M,0,,bot,28/5/2020 14:16
1435,Wilkinson-WOVAT-N,2827725016,Wilkinson-WOVAT-N,0,,bot,28/5/2020 14:16
1436,Wilkinson-WOVAS-N,2827767541,Wilkinson-WOVAS-N,0,,bot,28/5/2020 14:16
1437,Paramount-H70,3218672333,Paramount-H70,0,,bot,28/5/2020 14:16
1438,Paramount-H69,4518509179,Paramount-H69,0,,bot,28/5/2020 14:16
1439,Proline-PE2000-PP2000-RD,7917072377,Proline-PE2000-PP2000-RD,0,,bot,28/5/2020 14:16
1440,Proline-PE2000-PP2000-BL,4917072239,Proline-PE2000-PP2000-BL,0,,bot,28/5/2020 14:16
1441,Proline-PE2000-PP2000-BK,3517167999,Proline-PE2000-PP2000-BK,0,,bot,28/5/2020 14:16
1442,Kazuki-BKZ-TLBG-N,2913697587,Kazuki-BKZ-TLBG-N,0,,bot,28/5/2020 14:16
1443,Chaser-RZ77M-BL,7815932641,Chaser-RZ77M-BL,0,,bot,28/5/2020 14:16
1444,Chaser-RZ77M-BK,5615932631,Chaser-RZ77M-BK,0,,bot,28/5/2020 14:16
1445,Kazuki-BKZ-TLBG-SB,2872107413,Kazuki-BKZ-TLBG-SB,0,,bot,28/5/2020 14:16
1446,Chaser-RZ77M-RD,5515932780,Chaser-RZ77M-RD,0,,bot,28/5/2020 14:16
1447,Kazuki-BKZ-TLBG-BK,2892972410,Kazuki-BKZ-TLBG-BK,0,,bot,28/5/2020 14:16
1448,Kazuki-BKZ-TLBG-WH,2872120179,Kazuki-BKZ-TLBG-WH,0,,bot,28/5/2020 14:16
1449,Paramount-BY200,6518405967,Paramount-BY200,0,,bot,28/5/2020 14:16
1450,BOSS-VE-20-FAD,6600390463,BOSS-VE-20-FAD,0,,bot,28/5/2020 14:16
1451,JG10GR-RD,2076233096,JG10GR-RD,0,,bot,28/5/2020 14:16
1452,Golden-Cup-JH1020-Key-A,1564008596,Golden-Cup-JH1020-Key-A,0,,bot,28/5/2020 14:16
1453,JYC-J2,67416654,JYC-J2,0,,bot,28/5/2020 14:16
1454,Kazuki-KZ401CN,923837299,Kazuki-KZ401CN,0,,bot,28/5/2020 14:16
1455,Tool Kit,1664460339,Tool Kit,0,,bot,28/5/2020 14:16
1456,KZ38CS-FBA38,1624819809,KZ38CS-FBA38,0,,bot,28/5/2020 14:16
1457,KX38CS-FAT101,1624828220,KX38CS-FAT101,0,,bot,28/5/2020 14:16
1458,KZ38N-S1,1813468828,KZ38N-S1,0,,bot,28/5/2020 14:16
1459,KZ38YW S1,2290879296,KZ38YW S1,0,,bot,28/5/2020 14:16
1460,KZ38N,1870430182,KZ38N,0,,bot,28/5/2020 14:16
1461,Paramount-J04GD,6919398818,Paramount-J04GD,0,,bot,28/5/2020 14:16
1462,Paramount-J44GD,7019399131,Paramount-J44GD,0,,bot,28/5/2020 14:16
1463,Paramount-J44CR,7019399388,Paramount-J44CR,0,,bot,28/5/2020 14:16
1464,Daddario-50BAL00,3130109431,Daddario-50BAL00,0,,bot,28/5/2020 14:16
1465,Daddario-50BAL03,3720453880,Daddario-50BAL03,0,,bot,28/5/2020 14:16
1466,Daddario-50BAL04,3820454156,Daddario-50BAL04,0,,bot,28/5/2020 14:16
1467,Daddario-50BAL01,4220357860,Daddario-50BAL01,0,,bot,28/5/2020 14:16
1468,Daddario-50BAL06,4620355668,Daddario-50BAL06,0,,bot,28/5/2020 14:16
1469,Daddario-50BAL09,4820356019,Daddario-50BAL09,0,,bot,28/5/2020 14:16
1470,Daddario-50BAL10,6220356153,Daddario-50BAL10,0,,bot,28/5/2020 14:16
1471,Daddario-50BAL05,6820358606,Daddario-50BAL05,0,,bot,28/5/2020 14:16
1472,Daddario-50BAL11,7320356284,Daddario-50BAL11,0,,bot,28/5/2020 14:16
1473,Daddario-50BAL07,7520355716,Daddario-50BAL07,0,,bot,28/5/2020 14:16
1474,Daddario-50BAL02,7620358013,Daddario-50BAL02,0,,bot,28/5/2020 14:16
1475,Daddario-50BAL08,7920355893,Daddario-50BAL08,0,,bot,28/5/2020 14:16
1476,Paramount-J04CR,4719398764,Paramount-J04CR,0,,bot,28/5/2020 14:16
1477,Paramount-JC78,4319399598,Paramount-JC78,0,,bot,28/5/2020 14:16
1478,Paramount-QZ-QFB-04,7919398315,Paramount-QZ-QFB-04,0,,bot,28/5/2020 14:16
1479,AROMA-AH81,2192022326,AROMA-AH81,0,,bot,28/5/2020 14:16
1480,Daddario-PWAT-333L,2802079781,Daddario-PWAT-333L,0,,bot,28/5/2020 14:16
1481,FE620,3916566638,FE620,0,,bot,28/5/2020 14:16
1482,BOSS-FV-50H,6600082849,BOSS-FV-50H,0,,bot,28/5/2020 14:16
1483,FE610,3916163471,FE610,0,,bot,28/5/2020 14:16
1484,Paramount-NK200MG,4018405690,Paramount-NK200MG,0,,bot,28/5/2020 14:16
1485,Paramount-NK100RG,6518405466,Paramount-NK100RG,0,,bot,28/5/2020 14:16
1486,Paramount-NK105M,5515649420,Paramount-NK105M,0,,bot,28/5/2020 14:16
1487,Paramount-NK100M,5015649341,Paramount-NK100M,0,,bot,28/5/2020 14:16
1488,Paramount-NK200M,5118405177,Paramount-NK200M,0,,bot,28/5/2020 14:16
1489,Paramount-NK100R,7615649317,Paramount-NK100R,0,,bot,28/5/2020 14:16
